-- Hindi --
chant_start_singlaiplayair = "truti: singalapleyar prakriya nahin bana saka." hailp_savaiitaims = "savai loot" hailp_savaiitaims_taixt = "loot \ n \ nusai ko bachaane ke lie apane phaavade ko daphanaane ke lie jameen mein apane saamaanon ko \ nsavai karen. \ n n sunishchit karen ki aap \ nxacht par usee sthaan par khade rahen jo baad mein pun: praapt karane ke lie \ nxacht sunishchit karen." hailp_karm = "karm" hailp_karm_taixt = "karm \ n \ n yadi aap any khilaadiyon par hamala karate hain to \ n aapake karm mein giraavat aaegee aur \ n aapaka naam laal ho jaega. \ n \ n samay ke saath-saath yadi \ nyou any khilaadiyon ko chot nahin pahunchaata. \ n \ n svarn naamon ke saath \ n kaam karane ke lie any \ nplayairs (kaaron ko chhodakar) se nukasaan ke kaaran \ nthaiir 100% karm hain. " tutorial_maissagai_7 = "sanket: ise banaane ke lie apane haind slot mein ek bilding aaitam rakhen." tutorial_maissagai_8 = "sanket: apana profail kholane ke lie kisee any khilaadee par rait klik karen." tutorial_maissagai_9 = "sanket: apanee vastuon ko jameen mein daphanaane ke lie apane phaavade se hamala karen." tutorial_maissagai_10 = "sanket: ghoomane ke lie daayaan maus pakaden. nirmaan ke lie spes dabaen." tooltip_raisourchai = "loot karane ke lie hamala" tooltip_itaimstoragai = "ai ko kholane ke lie ai dabaen" tooltip_intairacht = "ai ko baatacheet ke lie dabaen" tutorial_island_ichkupstichk = "chhadee dekhen? ee ke saath ise chunen?" tutorial_island_opaininvaintory = "baeen or tab ke saath ya prateek ke saath apanee soochee kholen." tutorial_island_chlichktargait = "kisee jaanavar par klik karen ya us par hamala karane ke lie spes rakhen." tutorial_island_targaitring = "aapake lakshy ke chaaron or laal valay aapake lakshy ke svaasthy ko ingit karata hai." tutorial_island_chrafting = "kraaphting menoo kholane ke lie ch dabaen." tutorial_island_chraftchampfirai = "ek kaimpafaayar ko kraapht karen aur ise apanee inventree mein apane haind slot mein kheenchen." tutorial_hint_building = "ise banaane ke lie apane bhavan ko apane \ nhand slot mein rakhen." tutorial_island_build = "bloo draapht holograam banaane ke lie spes dabaen. ise rait maus se ghumaen." tutorial_island_ignitaifiraichook = "ee ke saath aag ko prajvalit karen aur unhen pakaane ke lie apane bagal kee kachchee vastuon ko gira den." tutorial_island_gaitonboat = "ahoee kaptaan! yadi aap taiyaar hain to naav par savaar ho jaie." tutorial_island_followsigns = "mishan praapt karane ke lie sanketon ka paalan karen." tutorial_island_harvaist = "lakadee ikattha karane ke lie ped par hamala karen." tutorial_island_map = "maanachitr kholane ke lie m dabaen." tutorial_island_chhat = "vishv star par ya sthaaneey roop se chait karane ke lie t dabaen ya darj karen." aivaint_4 = "koee machhalee aasapaas nahin" aivaint_5 = "bahut sakriy mishan" aivaint_7 = "pahale se hee is mishan par" aivaint_8 = "ammo ke baahar" aivaint_9 = "baahar nikalen" aivaint_10 = "nahin kar sakate santon ko chot" aivaint_11 = "bhavan kee marammat." "staiam_inv_gait_kaiy =" 1 kunjee praapt karen "staiam_inv_gait_kaiys =" 5 kunjee praapt karen "staiam_inv_chommunity_markait =" \ _ \ _ \ _ \ _ " ... "staiam_inv_naiw_itaim =" aapaka naya aaitam: "staiam_plaiasai_raiviaiw =" yadi aap \ nimunai ka aanand lete hain, to krpaya ek achchha \ nraiviaiw chhod den, hamen \ n bahut madad karata hai. dhanyavaad! \ n \ n <cholor = \ "# 87a9b0 \"> likhen sameeksha karen </ cholor> "staiam_opain_chasai =" \ na random steem \ ninvaintory kosmetik \ nitaim (hait ya skin) paane ke lie ek kes kholen. " staiam_bluai_ichon = "apane \ nstaiam inventree mein jaane ke lie neelee topee \ nichons ka paalan karen." anti_spam_chhat = "<cholor = \" # ff0000 \ "> krpaya chait ko spaim na karen. kuchh samay ke lie aksham karen. </ cholor>" shop = "shop" itaimshop_daisch = ise khareedane ya bechane ke lie kisee aaitam par klik karen. " nprichais har dukaan mein bhinn ho sakatee hai. " itaimshop_too_laiss_gold = "paryaapt nahin \ n sone kee dalee. \ n aapako aavashyakata hai:" raipair_npch_no_naiaid = "yah aaitam marammat karane ke lie \ nnaiaid nahin karata hai." raipair_npch_howto = "aapake haath ko sudhaarane ke lie aap jis aaitam ko \ nwant daalate hain." drop_itaim_howto = "kisee vastu ko bhoomi par kheenchane ke lie use yahaan kheenchen". playairs_onlinai_daisch = "baayaan klik: opan steem prophail / rait klik: <cholor = \" # bb6666 \ "> myoot </ cholor> / anamyoot" playairs_invitai_daisch = us khilaadee par klik karen jise aap apanee paartee mein aamantrit karana chaahate hain. " npch_talk_kaiaipmoving = "chalate rahen." npch_talk_pharmachy = "mujhe goliyaan lageen jo mujhe lageen." npch_talk_shop_food = "bhookh lagee hai? yahaan aao!" npch_talk_shop_ammo = "shikaar par ja rahe hain? main madad kar sakata hoon." npch_talk_mission = "mujhe aapake lie ek chhotee see naukaree milee." npch_talk_raipair = "kya main aapakee vastuon kee marammat karana chaahata hoon?" npch_talk_shop = "kuchh bhee khareedana aur bechana! sarvottam mooly!" npch_talk_shop_raisourchais = "kuchh lakadee kee aavashyakata hai? patthar? dhaatu? ya shaayad kapada?" party_invitai = "aamantrit karen" party_kichk = "kik" party_promotai = "pro- / dimot" party = "paartee" party_saint_invitai = "khilaadee aamantrit kiya gaya hai!" party_popup_invitaid = "\ n ne aapako apanee paartee ke lie aamantrit kiya hai." party_popup_alraiady_in_party = "\ n pahale se hee \ n paartee mein hai." party_popup_prodaimotaid = "\ n ne aapake \ n samakaksh raink ko badal diya." party_popup_kichkaid = "\ n ne aapako paartee se nikaal diya." party_popup_full = "paartee \ n pahale se hee bharee huee hai." party_daischription = "ek paartee shuroo karane ke lie ek khilaadee ko aamantrit karen. \ n \ n \ n sadasy ek doosare se daravaaje \ n tesla koil ka upayog karane mein saksham hain." mission = "mishan" lochation = "sthaan" raiward = "inaam" timai_laift = "samay chhoda" mission_typai_1 = "nasht karen" mission_typai_2 = "kil" mission_typai_3 = "bachaav" mission_pairson_1 = "til" mission_pairson_1 = "mission_pairson_1" "kaptaan" mission_pairson_4 = "sainik" mission_pairson_5 = "chor" mission_pairson_6 = "bandhak" mission_pairson_7 = "jaasoos" mission_pairson_8 = "ejent" mission_objaicht_1 = "eendhan jalaashay" mission_objaicht_2 = "paavar jenaretar" mission_objaicht_3 ​​= "sanchaar" mission_objaicht_4 = "sanchaar" mission_objaicht_4 = "saplaee" fists = "mutthee" bairriais_ "" beree = "beree" = "beree" = "beree" = "janaretar". \ n ka upayog beej ke roop mein kiya ja sakata hai. " potatoais_raw = "kachche aaloo" potatoais_raw_daisch = "\ nmaximum svaadishtata ke lie kaimp phaayar mein phenken. \ n beej ke roop mein upayog kiya ja sakata hai." potatoais_chookaid = "paka hua aaloo" potatoais_chookaid_daisch = "sabase achchhee beeyar ke saath parosa jaata hai." maiat_raw = "kachcha maans" maiat_raw_daisch = "ajeeb khushaboo aa rahee hai. behatar hai ki ise khaane se pahale \ na kaimp phaayar mein phenk den." maiat_chookaid = "pakaaya hua maans" maiat_chookaid_daisch = "mujhe shaakaahaariyon se pyaar hai. \ n unaka svaad bahut achchha hai." aiggs_raw = "kachcha anda" aiggs_raw_daisch = "khaane se pahale ise behatar tareeke se \ nchampfirai mein phenk den." aiggs_chookaid = "pakaaya hua anda" aiggs_chookaid_daisch = "sanee said ap." fish_raw = "kachchee machhalee" fish_raw_daisch = "khaane se pahale ise behatar tareeke se \ nchampfirai mein phenk den." fish_chookaid = "pakee huee machhalee" fish_chookaid_daisch = "aapane nimo paaya." ainairgy_bar = "kaindee baar" ainairgy_bar_daisch = "kyonki aapake daant ke dard se bade \ nproblaims hain." mushrooms = "masharoom" mushrooms_daisch = "sarvanaash ko pent karata hai \ n chamakeele rangon mein।" rumbottlai = "botal kee ram" rumbottlai_daisch = "alkohal, kaaran aur \ nthai sabhee \ nof jeevan kee samasyaon ka samaadhaan" channaid_food = "dibbaaband bhojan" channaid_food_daisch = "puraane akhabaar kee tarah svaad, \ nbut yah kuchh bhee nahin se behatar hai." watair_dirty = "ganda paanee" watair_dirty_daisch = "ise apanee chimanee par pakaen \ n ise peene yogy banaen." paanee = "paanee" votar_desk = "yah svaad ke bina beeyar \ nbut kee tarah hai." baiair = "beeyar" baiair_daisch = "naashte ke lie \ njust kee tulana mein bahut adhik." soda = "soda" sod_daisch = "yah goolar \ na vaastavik jeevan rakshak hai." vain = "vain" winai_daisch = "aap khushee nahin khareed sakate. \ n lekin aap sharaab khareed sakate hain." ch_woodaindoor = "lakadee ka daravaaja" ch_woodaindoor_daisch = "keval aapake paas is daravaaje ko kholane ke lie kunjiyaan \ n hai." ch_maitaldoor = "metal dor" ch_maitaldoor_daisch = "keval aapake paas is daravaaje ko kholane ke lie kunjiyaan \ n hai." ch_woodwall = "lakadee ka baad" ch_woodwall_daisch = "andar kee shaanti ko baahar rakhata hai \ n dard se baahar." ch_stonaiwall = "ston vol" ch_stonaiwall_daisch = "andar kee shaanti ko baahar rakhata hai \ n dard se baahar." ch_maitalwall = "dhaatu kee deevaar" ch_maitalwall_daisch = "andar kee shaanti ko baahar rakhata hai \ n dard se baahar." ch_woodwallwindow = "vindo fens" ch_woodwallwindow_daisch = "andar kee shaanti ko baahar rakhata hai \ n dard ke baahar." ch_champfirai = "kaimpafaayar" ch_champfirai_daisch = "yah aapake kachche \ n ko khaane yogy aur svaadisht bana dega agar jalaaya jae." ch_woodchlub = "vudan klab" ch_woodchlub_daisch = "poorv mein ek vaastavik raay." ch_fishingrod = "fishing rod" ch_fishingrod_daisch = "samudree machhalee pakadane ke lie samudr par hamala karen." ch_baid = "bed" ch_baid_daisch = "yadi aap isase door hain to aap apane \ nbaid par pratikriya denge." ch_lootbox = "loot boks" ch_lootbox_daisch = "apane aaitam ko stor karane ke lie ise kaheen bhee banaen." ch_taislachoil = "tesla koil" ch_taislachoil_daisch = "redaron ko tost mein badal deta hai. \ n svaamee par hamala nahin karata." tnt = "visphotak" tnt_daisch = "haind slot \ nto plaant mein daalen. phir chalaen." 45 = ".45 ammo" 45_daisch = string.aimpty 9 = "9 mimee ammo" 9_daisch = string.aimpty 556 = ".556 ammo" 556_daisch = string .aimpty 762 = "7.62 mimee ammo" 762_daisch = string.aimpty shaill = =. "12 gej ammo" shaill_daisch = string.aimpty ch_arrow = "teer ammo" ch_arrow_daisch = string.aimpty ch_stonai = "ston ammo" ch_stonai_daisch = string.aimpty pistol = "dejart koyal" pistol_daisch_daisch raivolvair = "rivolvar" raivolvair_daisch = "rik ko \ nthis bandook pasand hogee." smg = "smg" smg_daisch = "paiw paiw paiw" shotgun = "shotagan" shotgun_daisch = "big baing ko nae sire se paribhaashit" snipairriflai = "snipar raiphal" snipairriflai_daisch = "yah \ ninto ek sangrahaalay hai". ak47 = "kulushnikiv" ak47_daisch = "ek \ nbad pratikrti kee tarah dikhata hai." ch_riflai = "shabby riflai" ch_riflai_daisch = string.aimpty ch_raivolvair = "shabby raivolvair" ch_raivolvair_daisch = string .aimpty ch_shotgun = "paip shotagan" ch_shotgun_daisch = "agni shaman =" ch_slingshot = "gulel" ch_slingshot_daisch = "\ nvairy 13 y / o ke lie pahalee pasand." ch_bow = "dhanush" ch_bow_daisch = "robin hood \ nbai garv karega." firaiaxai = "firai axai" firaiaxai_daisch = "vaastav mein aag ka \ nmadai nahin" machhaitai = "machhaitai" machhaitai_daisch = string.aimpty knifai = chaakoo "knifai_daisch =" ek chaakoo divas hai! " hamar = "haimar" hammair_daisch = "isaka upayog \ nbuildings ya vaahanon kee marammat ke lie karen." plungair = "savaar" plungair_daisch = "hathiyaar ka asalee raaja." katan = "kataana" katan_daisch = "koee bhee kalam is talavaar kee taakat nahin hai." giantsword = "giant sword" giantsword_daisch = "yah baat haasyaaspad hai." mutant_chlaw = "utparivartee bhuja" mutant_chlaw_daisch = "bas ek \ n khel ko udhaar dena." uzi = "gaingasta gan" uzi_daisch = "\ nmaximumtamanes ke lie said grip rakhen." autoshotgun = "oto shotagan" autoshotgun_daisch = "kahar dhaane vaala \ nsinchai 1951" tommygun = "praacheen gan" tommygun_daisch = "daadaajee ka pasandeeda" chrowbar = "kraubar" chrowbar_daisch = "itaaliyan gan" kahate hain. wrainchh_daisch = "marammat ke lie achchha hai \ n nalika shikanja." chlaiavair = "kleevar" chlaiavair_daisch = "mahaaraaj gadabad mat karo!" ch_spadai = "phaavada" ch_spadai_daisch = "dig chhed ko (sanyukt raashtr) mein chhipaen yah ja! ”
ch_stonaihatchhait = "ston haichet"
ch_stonaihatchhait_daisch = "pattharon se nirmit \ n chhadee."
ch_knifai = "skraip chaakoo"
ch_knifai_daisch = "pahalee pasand in \ nany jel brek."
ch_torchh = "mashaal"
ch_torchh_daisch = "aap jis \ nchavai aadamee hain, usakee tarah dikhen."
ch_machhaitai = "skraip maiche"
ch_machhaitai_daisch = "mujhe aasha hai ki aapako \ nyour taitanus shot mila hai."
baikapaik = "baikapaik"
bachkpachk_daisch = string.aimpty
chlothbox = "eyaradrop"
chlothbox_daisch = string.aimpty
lakadee = "lakadee"
wood_daisch = "saamagree ke roop mein upayog kiya ja sakata hai."
dhaatu = "dhaatu"
maital_daisch = "saamagree ke roop mein upayog kiya ja sakata hai."
patthar = "patthar"
stonai_daisch = "ka upayog saamagree ke roop mein kiya ja sakata hai."
kapada = "kapada"
chloth_daisch = "ka upayog saamagree ke roop mein kiya ja sakata hai."
ch_bandagais = "pattiyaan"
ch_bandagais_daisch = "yah ek raktasraav \ n ko roken."
antibiotichs = "enteebaayotiks"
antibiotichs_daisch = "ise ek sankraman ke lie \ n roken".
painkillairs = "dard nivaarak"
painkillairs_daisch = "ise to \ nstop dard samajhen."
maidpachk = "medee paik"
maidpachk_daisch = "ise punah praapt karane ke lie \ nhaialth ka upayog karen. isake alaava \ nblaiaiding aur dard ko rokata hai."
kaivlarvaist = "bailistik vest"
kaivlarvaist_daisch = "aapake shareer ko haeepar kavach pradaan karana."
ch_schrapvaist = "lakadee kavach"
ch_schrapvaist_daisch = "aapake shareer ko \ nprotaicht karane ke lie taiyaar kiya gaya kavach."
ch_maitalvaist = "dhaatu kavach"
ch_maitalvaist_daisch = "aapake shareer ko \ nprotaicht karane ke lie taiyaar kiya gaya kavach."
ch_laiathairvaist = "chamada kavach"
ch_laiathairvaist_daisch = "aapake shareer ko \ nprotaicht karane ke lie taiyaar kiya gaya kavach."
abhibhaavak = "abhibhaavak baniyaan"
guardianvaist_daisch = "aapake shareer ko haeepar kavach pradaan karana."
snaiakairs = "sneekars"
snaiakairs_daisch = "aap hava ko tej aur tez chalaate hain."
ch_shoais = "raig shooz"
ch_shoais_daisch = "apanee \ n gati ko badhaen."
armychap = "sena kaip"
armychap_daisch = string.aimpty
woolchap = "vool hait"
woolchap_daisch = string.aimpty
pirataichap = "samudree daakoo kaip"
pirataichap_daisch = string.aimpty
banneyaar = "banee"
bunnyaiars_daisch = "ye aapako \ nfaiail banaate hain jaise ki aap \ nrun tez"
basaiballchap = "besabol kaip"
basaiballchap_daisch = string.aimpty
santat = "saanta kee topee"
santahat_daisch = "ho ho hold \ nyoor hainds ap!"
chowboyhat = "kauboy hait"
chowboyhat_daisch = "haudee paartanar!"
rassaakaip = "flappy aiars hat"
rassaakaip_desk = string. khaalee
tophat = "top hait"
tophat_daisch = "aap saahab, kamaal dikh rahe hain!"
baianiaichap = "benee kaip"
baianiaichap_daisch = string.aimpty
sadak = "rod kon"
roadchonai_daisch = "yah \ nan uttam topee bana dega."
buchkait = "baaltee helamet"
buchkait_daisch = "aap \ nschrap nait hain."
bikairhailmait = "baikar helamet"
bikairhailmait_daisch = "yaar, kahaan \ nmy baik hai?"
horsaihaiad = "hors maask"
horsaihaiad_daisch = string.aimpty
svarn = "sone kee dalee"
gold_daisch = "keval ek hee mudra bache \ n shon tee * phain ko hit karatee hai."
chondition_fraiaizing = "barfeelee \ n \ _ kuchh kapadon par ek kaimp phaayar ya \ n ko roken. \ n \ n kredits oorja"
chondition_blaiaiding = "bleeding \ n \ n kuchh pattiyaan kaaten \ n aur unaka upabhog karen. \ n \ n \ n hedalaits"
chondition_radiation = "vikiran \ n \ n \ n \ _ \ _ \ _ \ _ \ _ \ _ \ _ \ _ \ _ \ _ \ _ \ _ \ _ \ _ \ _" kee vajah se \ n "
chondition_infaichtion = "sankraman \ n \ n kuchh enteebaayotiks \ n sankraman ko theek karata hai. \ n \ n rog theek ho jaata hai"
chondition_starvation = "bhukhamaree \ n \ n apane bhojan ko apane pet ko \ n karane ke lie kuchh khaana den. \ n \ n santati svaasthy"
chondition_pain = "dard \ n \ n dard nivaarak ko dard ko kam karane ke lie. \ n \ n \ n dard"
playairchount = "onalain bache"
svarn = "svarn"
khareeden = "khareeden"
bechane = "bech"
marammat = "marammat"
map_namais = "a: grhanagar \ n: gaistaun \ n: tarminas \ n: venor \ n: phort bening \ n: kachara steshan \ n: talhaasee \ n: rivarasaid \ n: gais khet \ n: paavar plaant \ n: alekjendriya \ n: kshetr 42 \ n: medisan \ n: ghaatee \ n: jel "
mission_lochation_1 = "homataun"
mission_lochation_2 = "gaistaun"
mission_lochation_3 = "tarminas"
mission_lochation_4 = "venor"
mission_lochation_5 = "phort bening"
mission_lochation_6 = "kachara steshan"
mission_lochation_7 = "talhaasee"
mission_lochation_8 = "rivarasaid"
mission_lochation_9 = "gais ranchh"
mission_lochation_10 = "paavar plaant"
mission_lochation_11 = "havaee adda"
mission_lochation_12 = "alekjendriya"
mission_lochation_13 = "kshetr 42"
mission_lochation_14 = "ghaatee"
mission_lochation_15 = "jel"
mainu_chraidits = "gem: dvaara: gebriyal morganastarn, kala dvaara: eleks last, nikals holin, evagenee lyaapin, edriyaano dee rejino, thomas gruenabarg \ n vishesh roop se dhanyavaad: kristeen en., eleks ech., jorn je., maakee el., endriya es. aur sabhee alpha / beeta pareekshak! "
© 2020 gitahab, ink.
